sessionId,exerciseId,exerciseName,date,dateTime,label,routineSessionId,routineName,mode,stopAtTop,setNumber,repIndex,isFinalRep,weightPerCableKg,cableCount,durationSec,avgPerCableLoadKg,medianPerCableLoadKg,peakPerCableLoadKg,avgTotalLoadKg,medianTotalLoadKg,peakTotalLoadKg,concentricEnergyJ,eccentricEnergyJ,totalEnergyJ,segmentationMethod
b9c733f2-4ea1-429e-8d66-b5de097fa9a9,e467f6b8-1e92-4571-b3e6-c020ca7099c3,Overhead Press,2026-04-29,2026-04-29T20:06:04+08:00,2026-04-29 20:06,89b1feeb-dd47-44a1-8b9d-e75a8135244b,stronglift 5x5 B,Old School,True,2,1,False,10.0,2,2.284,9.98,10.0,10.0,19.96,20.0,20.0,86.1,102.4,188.5,status-top-anchored-stop-at-top
b9c733f2-4ea1-429e-8d66-b5de097fa9a9,e467f6b8-1e92-4571-b3e6-c020ca7099c3,Overhead Press,2026-04-29,2026-04-29T20:06:04+08:00,2026-04-29 20:06,89b1feeb-dd47-44a1-8b9d-e75a8135244b,stronglift 5x5 B,Old School,True,2,2,False,10.0,2,2.321,9.93,9.9,10.0,19.86,19.8,20.0,103.1,108.3,211.3,status-top-anchored-stop-at-top
b9c733f2-4ea1-429e-8d66-b5de097fa9a9,e467f6b8-1e92-4571-b3e6-c020ca7099c3,Overhead Press,2026-04-29,2026-04-29T20:06:04+08:00,2026-04-29 20:06,89b1feeb-dd47-44a1-8b9d-e75a8135244b,stronglift 5x5 B,Old School,True,2,3,False,10.0,2,2.31,9.93,9.9,10.0,19.86,19.8,20.0,106.7,100.3,207.0,status-top-anchored-stop-at-top
b9c733f2-4ea1-429e-8d66-b5de097fa9a9,e467f6b8-1e92-4571-b3e6-c020ca7099c3,Overhead Press,2026-04-29,2026-04-29T20:06:04+08:00,2026-04-29 20:06,89b1feeb-dd47-44a1-8b9d-e75a8135244b,stronglift 5x5 B,Old School,True,2,4,False,10.0,2,2.462,10.0,10.0,10.0,19.99,20.0,20.0,102.2,104.1,206.4,status-top-anchored-stop-at-top
b9c733f2-4ea1-429e-8d66-b5de097fa9a9,e467f6b8-1e92-4571-b3e6-c020ca7099c3,Overhead Press,2026-04-29,2026-04-29T20:06:04+08:00,2026-04-29 20:06,89b1feeb-dd47-44a1-8b9d-e75a8135244b,stronglift 5x5 B,Old School,True,2,5,True,10.0,2,0.809,10.0,10.0,10.0,20.0,20.0,20.0,103.1,0.0,103.1,status-top-anchored-stop-at-top
f5dfa1bf-750d-4421-96ba-bbfdc8b7a145,e467f6b8-1e92-4571-b3e6-c020ca7099c3,Overhead Press,2026-04-29,2026-04-29T20:08:58+08:00,2026-04-29 20:08,89b1feeb-dd47-44a1-8b9d-e75a8135244b,stronglift 5x5 B,Old School,True,3,1,False,10.0,2,2.459,10.0,10.0,10.0,19.99,20.0,20.0,74.6,100.2,174.8,status-top-anchored-stop-at-top
f5dfa1bf-750d-4421-96ba-bbfdc8b7a145,e467f6b8-1e92-4571-b3e6-c020ca7099c3,Overhead Press,2026-04-29,2026-04-29T20:08:58+08:00,2026-04-29 20:08,89b1feeb-dd47-44a1-8b9d-e75a8135244b,stronglift 5x5 B,Old School,True,3,2,False,10.0,2,2.189,10.0,10.0,10.0,20.0,20.0,20.0,100.3,99.8,200.2,status-top-anchored-stop-at-top
f5dfa1bf-750d-4421-96ba-bbfdc8b7a145,e467f6b8-1e92-4571-b3e6-c020ca7099c3,Overhead Press,2026-04-29,2026-04-29T20:08:58+08:00,2026-04-29 20:08,89b1feeb-dd47-44a1-8b9d-e75a8135244b,stronglift 5x5 B,Old School,True,3,3,False,10.0,2,2.658,10.0,10.0,10.0,20.0,20.0,20.0,102.0,102.9,204.9,status-top-anchored-stop-at-top
f5dfa1bf-750d-4421-96ba-bbfdc8b7a145,e467f6b8-1e92-4571-b3e6-c020ca7099c3,Overhead Press,2026-04-29,2026-04-29T20:08:58+08:00,2026-04-29 20:08,89b1feeb-dd47-44a1-8b9d-e75a8135244b,stronglift 5x5 B,Old School,True,3,4,False,10.0,2,3.103,9.99,10.0,10.0,19.99,20.0,20.0,101.3,106.6,207.9,status-top-anchored-stop-at-top
f5dfa1bf-750d-4421-96ba-bbfdc8b7a145,e467f6b8-1e92-4571-b3e6-c020ca7099c3,Overhead Press,2026-04-29,2026-04-29T20:08:58+08:00,2026-04-29 20:08,89b1feeb-dd47-44a1-8b9d-e75a8135244b,stronglift 5x5 B,Old School,True,3,5,True,10.0,2,1.155,9.88,10.0,10.0,19.76,20.0,20.0,106.4,0.0,106.4,status-top-anchored-stop-at-top
ef323a1d-8a9f-4a8f-aeb8-17a3e5e43cd4,e467f6b8-1e92-4571-b3e6-c020ca7099c3,Overhead Press,2026-04-29,2026-04-29T20:11:05+08:00,2026-04-29 20:11,89b1feeb-dd47-44a1-8b9d-e75a8135244b,stronglift 5x5 B,Old School,True,4,1,False,10.0,2,2.445,9.99,10.0,10.0,19.98,20.0,20.0,82.1,106.4,188.5,status-top-anchored-stop-at-top
ef323a1d-8a9f-4a8f-aeb8-17a3e5e43cd4,e467f6b8-1e92-4571-b3e6-c020ca7099c3,Overhead Press,2026-04-29,2026-04-29T20:11:05+08:00,2026-04-29 20:11,89b1feeb-dd47-44a1-8b9d-e75a8135244b,stronglift 5x5 B,Old School,True,4,2,False,10.0,2,3.091,10.0,10.0,10.0,20.0,20.0,20.0,105.8,104.2,210.1,status-top-anchored-stop-at-top
ef323a1d-8a9f-4a8f-aeb8-17a3e5e43cd4,e467f6b8-1e92-4571-b3e6-c020ca7099c3,Overhead Press,2026-04-29,2026-04-29T20:11:05+08:00,2026-04-29 20:11,89b1feeb-dd47-44a1-8b9d-e75a8135244b,stronglift 5x5 B,Old School,True,4,3,False,10.0,2,2.579,9.93,9.9,10.0,19.85,19.8,20.0,103.1,97.7,200.7,status-top-anchored-stop-at-top
ef323a1d-8a9f-4a8f-aeb8-17a3e5e43cd4,e467f6b8-1e92-4571-b3e6-c020ca7099c3,Overhead Press,2026-04-29,2026-04-29T20:11:05+08:00,2026-04-29 20:11,89b1feeb-dd47-44a1-8b9d-e75a8135244b,stronglift 5x5 B,Old School,True,4,4,False,10.0,2,2.895,10.0,10.0,10.0,19.99,20.0,20.0,99.9,102.0,201.9,status-top-anchored-stop-at-top
ef323a1d-8a9f-4a8f-aeb8-17a3e5e43cd4,e467f6b8-1e92-4571-b3e6-c020ca7099c3,Overhead Press,2026-04-29,2026-04-29T20:11:05+08:00,2026-04-29 20:11,89b1feeb-dd47-44a1-8b9d-e75a8135244b,stronglift 5x5 B,Old School,True,4,5,True,10.0,2,0.871,9.99,10.0,10.0,19.98,20.0,20.0,99.5,0.0,99.5,status-top-anchored-stop-at-top
9e120cb0-df26-4294-93a8-aa32947f4c7b,e467f6b8-1e92-4571-b3e6-c020ca7099c3,Overhead Press,2026-04-29,2026-04-29T20:14:02+08:00,2026-04-29 20:14,89b1feeb-dd47-44a1-8b9d-e75a8135244b,stronglift 5x5 B,Old School,True,5,1,False,10.0,2,1.997,9.99,10.0,10.0,19.99,20.0,20.0,70.1,95.5,165.7,status-top-anchored-stop-at-top
9e120cb0-df26-4294-93a8-aa32947f4c7b,e467f6b8-1e92-4571-b3e6-c020ca7099c3,Overhead Press,2026-04-29,2026-04-29T20:14:02+08:00,2026-04-29 20:14,89b1feeb-dd47-44a1-8b9d-e75a8135244b,stronglift 5x5 B,Old School,True,5,2,False,10.0,2,2.505,9.93,9.9,10.0,19.86,19.8,20.0,94.5,94.4,188.9,status-top-anchored-stop-at-top
9e120cb0-df26-4294-93a8-aa32947f4c7b,e467f6b8-1e92-4571-b3e6-c020ca7099c3,Overhead Press,2026-04-29,2026-04-29T20:14:02+08:00,2026-04-29 20:14,89b1feeb-dd47-44a1-8b9d-e75a8135244b,stronglift 5x5 B,Old School,True,5,3,False,10.0,2,2.459,9.99,10.0,10.0,19.99,20.0,20.0,99.4,99.5,198.9,status-top-anchored-stop-at-top
9e120cb0-df26-4294-93a8-aa32947f4c7b,e467f6b8-1e92-4571-b3e6-c020ca7099c3,Overhead Press,2026-04-29,2026-04-29T20:14:02+08:00,2026-04-29 20:14,89b1feeb-dd47-44a1-8b9d-e75a8135244b,stronglift 5x5 B,Old School,True,5,4,False,10.0,2,2.52,9.99,10.0,10.0,19.98,20.0,20.0,98.1,108.1,206.1,status-top-anchored-stop-at-top
9e120cb0-df26-4294-93a8-aa32947f4c7b,e467f6b8-1e92-4571-b3e6-c020ca7099c3,Overhead Press,2026-04-29,2026-04-29T20:14:02+08:00,2026-04-29 20:14,89b1feeb-dd47-44a1-8b9d-e75a8135244b,stronglift 5x5 B,Old School,True,5,5,True,10.0,2,0.959,9.91,10.0,10.0,19.81,20.0,20.0,106.6,0.0,106.6,status-top-anchored-stop-at-top
bc87090a-68ee-43af-916e-8353852d5d66,e64c7837-52e2-4b97-b771-cf08ab861af1,Conventional Deadlift,2026-04-29,2026-04-29T20:16:56+08:00,2026-04-29 20:16,89b1feeb-dd47-44a1-8b9d-e75a8135244b,stronglift 5x5 B,Old School,True,1,1,False,35.0,2,2.803,34.76,34.9,35.0,69.51,69.8,70.0,53.6,320.0,373.6,status-top-anchored-stop-at-top
bc87090a-68ee-43af-916e-8353852d5d66,e64c7837-52e2-4b97-b771-cf08ab861af1,Conventional Deadlift,2026-04-29,2026-04-29T20:16:56+08:00,2026-04-29 20:16,89b1feeb-dd47-44a1-8b9d-e75a8135244b,stronglift 5x5 B,Old School,True,1,2,False,35.0,2,3.136,34.92,34.9,35.0,69.84,69.8,70.0,306.5,305.3,611.7,status-top-anchored-stop-at-top
bc87090a-68ee-43af-916e-8353852d5d66,e64c7837-52e2-4b97-b771-cf08ab861af1,Conventional Deadlift,2026-04-29,2026-04-29T20:16:56+08:00,2026-04-29 20:16,89b1feeb-dd47-44a1-8b9d-e75a8135244b,stronglift 5x5 B,Old School,True,1,3,False,35.0,2,3.436,35.0,35.0,35.0,69.99,70.0,70.0,307.8,306.5,614.3,status-top-anchored-stop-at-top
bc87090a-68ee-43af-916e-8353852d5d66,e64c7837-52e2-4b97-b771-cf08ab861af1,Conventional Deadlift,2026-04-29,2026-04-29T20:16:56+08:00,2026-04-29 20:16,89b1feeb-dd47-44a1-8b9d-e75a8135244b,stronglift 5x5 B,Old School,True,1,4,False,35.0,2,3.211,35.0,35.0,35.0,70.0,70.0,70.0,307.9,308.9,616.8,status-top-anchored-stop-at-top
bc87090a-68ee-43af-916e-8353852d5d66,e64c7837-52e2-4b97-b771-cf08ab861af1,Conventional Deadlift,2026-04-29,2026-04-29T20:16:56+08:00,2026-04-29 20:16,89b1feeb-dd47-44a1-8b9d-e75a8135244b,stronglift 5x5 B,Old School,True,1,5,True,35.0,2,0.913,34.97,35.0,35.0,69.94,70.0,70.0,298.9,0.0,298.9,status-top-anchored-stop-at-top
1ef3116b-3a85-4c80-a66c-441cbcecf5c1,MUqWc_cySh8Szk49,High Bar Squat,2026-05-13,2026-05-13T13:38:22+08:00,2026-05-13 13:38,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,Old School,True,1,1,False,32.5,2,2.97,32.41,32.5,32.5,64.81,65.0,65.0,97.3,296.4,393.7,status-top-anchored-stop-at-top
1ef3116b-3a85-4c80-a66c-441cbcecf5c1,MUqWc_cySh8Szk49,High Bar Squat,2026-05-13,2026-05-13T13:38:22+08:00,2026-05-13 13:38,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,Old School,True,1,2,False,32.5,2,3.032,32.43,32.4,32.5,64.87,64.8,65.0,292.9,306.0,598.9,status-top-anchored-stop-at-top
1ef3116b-3a85-4c80-a66c-441cbcecf5c1,MUqWc_cySh8Szk49,High Bar Squat,2026-05-13,2026-05-13T13:38:22+08:00,2026-05-13 13:38,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,Old School,True,1,3,False,32.5,2,3.014,32.42,32.4,32.5,64.85,64.8,65.0,302.5,331.3,633.8,status-top-anchored-stop-at-top
1ef3116b-3a85-4c80-a66c-441cbcecf5c1,MUqWc_cySh8Szk49,High Bar Squat,2026-05-13,2026-05-13T13:38:22+08:00,2026-05-13 13:38,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,Old School,True,1,4,False,32.5,2,3.209,32.47,32.5,32.5,64.94,65.0,65.0,330.6,302.8,633.4,status-top-anchored-stop-at-top
1ef3116b-3a85-4c80-a66c-441cbcecf5c1,MUqWc_cySh8Szk49,High Bar Squat,2026-05-13,2026-05-13T13:38:22+08:00,2026-05-13 13:38,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,Old School,True,1,5,True,32.5,2,1.17,32.49,32.5,32.5,64.97,65.0,65.0,299.9,0.0,299.9,status-top-anchored-stop-at-top
3f6f09d5-c70e-4000-bf91-e49cf3369f6c,MUqWc_cySh8Szk49,High Bar Squat,2026-05-13,2026-05-13T13:40:48+08:00,2026-05-13 13:40,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,Old School,True,2,1,False,32.5,2,2.175,32.39,32.5,32.5,64.79,65.0,65.0,61.5,312.0,373.6,status-top-anchored-stop-at-top
3f6f09d5-c70e-4000-bf91-e49cf3369f6c,MUqWc_cySh8Szk49,High Bar Squat,2026-05-13,2026-05-13T13:40:48+08:00,2026-05-13 13:40,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,Old School,True,2,2,False,32.5,2,3.045,32.5,32.5,32.5,65.0,65.0,65.0,309.2,294.8,604.0,status-top-anchored-stop-at-top
3f6f09d5-c70e-4000-bf91-e49cf3369f6c,MUqWc_cySh8Szk49,High Bar Squat,2026-05-13,2026-05-13T13:40:48+08:00,2026-05-13 13:40,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,Old School,True,2,3,False,32.5,2,3.165,32.5,32.5,32.5,65.0,65.0,65.0,290.4,315.5,605.9,status-top-anchored-stop-at-top
3f6f09d5-c70e-4000-bf91-e49cf3369f6c,MUqWc_cySh8Szk49,High Bar Squat,2026-05-13,2026-05-13T13:40:48+08:00,2026-05-13 13:40,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,Old School,True,2,4,False,32.5,2,3.225,32.5,32.5,32.5,65.0,65.0,65.0,312.3,296.7,609.1,status-top-anchored-stop-at-top
3f6f09d5-c70e-4000-bf91-e49cf3369f6c,MUqWc_cySh8Szk49,High Bar Squat,2026-05-13,2026-05-13T13:40:48+08:00,2026-05-13 13:40,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,Old School,True,2,5,True,32.5,2,1.26,32.49,32.5,32.5,64.98,65.0,65.0,291.9,0.0,291.9,status-top-anchored-stop-at-top
08845ba5-4aaa-41a2-8851-ad8632fab44d,MUqWc_cySh8Szk49,High Bar Squat,2026-05-13,2026-05-13T13:43:07+08:00,2026-05-13 13:43,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,Old School,True,3,1,False,32.5,2,2.536,32.44,32.5,32.5,64.89,65.0,65.0,46.5,302.1,348.6,status-top-anchored-stop-at-top
08845ba5-4aaa-41a2-8851-ad8632fab44d,MUqWc_cySh8Szk49,High Bar Squat,2026-05-13,2026-05-13T13:43:07+08:00,2026-05-13 13:43,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,Old School,True,3,2,False,32.5,2,2.79,32.5,32.5,32.5,65.0,65.0,65.0,299.0,318.1,617.0,status-top-anchored-stop-at-top
08845ba5-4aaa-41a2-8851-ad8632fab44d,MUqWc_cySh8Szk49,High Bar Squat,2026-05-13,2026-05-13T13:43:07+08:00,2026-05-13 13:43,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,Old School,True,3,3,False,32.5,2,2.969,32.5,32.5,32.5,65.0,65.0,65.0,315.5,326.0,641.6,status-top-anchored-stop-at-top
08845ba5-4aaa-41a2-8851-ad8632fab44d,MUqWc_cySh8Szk49,High Bar Squat,2026-05-13,2026-05-13T13:43:07+08:00,2026-05-13 13:43,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,Old School,True,3,4,False,32.5,2,2.925,32.49,32.5,32.5,64.99,65.0,65.0,322.2,306.0,628.1,status-top-anchored-stop-at-top
08845ba5-4aaa-41a2-8851-ad8632fab44d,MUqWc_cySh8Szk49,High Bar Squat,2026-05-13,2026-05-13T13:43:07+08:00,2026-05-13 13:43,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,Old School,True,3,5,True,32.5,2,1.036,32.48,32.5,32.5,64.97,65.0,65.0,305.0,0.0,305.0,status-top-anchored-stop-at-top
166b5a14-2d79-4abc-8a45-c8d289eab929,MUqWc_cySh8Szk49,High Bar Squat,2026-05-13,2026-05-13T13:46:00+08:00,2026-05-13 13:46,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,Old School,True,4,1,False,32.5,2,2.01,32.39,32.5,32.5,64.78,65.0,65.0,69.0,289.1,358.0,status-top-anchored-stop-at-top
166b5a14-2d79-4abc-8a45-c8d289eab929,MUqWc_cySh8Szk49,High Bar Squat,2026-05-13,2026-05-13T13:46:00+08:00,2026-05-13 13:46,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,Old School,True,4,2,False,32.5,2,2.55,32.48,32.5,32.5,64.96,65.0,65.0,289.9,288.1,578.0,status-top-anchored-stop-at-top
166b5a14-2d79-4abc-8a45-c8d289eab929,MUqWc_cySh8Szk49,High Bar Squat,2026-05-13,2026-05-13T13:46:00+08:00,2026-05-13 13:46,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,Old School,True,4,3,False,32.5,2,2.37,32.48,32.5,32.5,64.95,65.0,65.0,283.9,313.1,597.0,status-top-anchored-stop-at-top
166b5a14-2d79-4abc-8a45-c8d289eab929,MUqWc_cySh8Szk49,High Bar Squat,2026-05-13,2026-05-13T13:46:00+08:00,2026-05-13 13:46,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,Old School,True,4,4,False,32.5,2,2.476,32.45,32.5,32.5,64.91,65.0,65.0,313.4,305.0,618.3,status-top-anchored-stop-at-top
166b5a14-2d79-4abc-8a45-c8d289eab929,MUqWc_cySh8Szk49,High Bar Squat,2026-05-13,2026-05-13T13:46:00+08:00,2026-05-13 13:46,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,Old School,True,4,5,True,32.5,2,1.064,32.42,32.5,32.5,64.85,65.0,65.0,299.3,0.0,299.3,status-top-anchored-stop-at-top
cff00c9a-79c6-4d70-b322-a811aedfb9a0,MUqWc_cySh8Szk49,High Bar Squat,2026-05-13,2026-05-13T13:48:49+08:00,2026-05-13 13:48,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,Old School,True,5,1,False,32.5,2,1.89,32.34,32.5,32.5,64.67,65.0,65.0,33.2,294.8,328.0,status-top-anchored-stop-at-top
cff00c9a-79c6-4d70-b322-a811aedfb9a0,MUqWc_cySh8Szk49,High Bar Squat,2026-05-13,2026-05-13T13:48:49+08:00,2026-05-13 13:48,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,Old School,True,5,2,False,32.5,2,2.462,32.47,32.5,32.5,64.94,65.0,65.0,293.4,299.2,592.6,status-top-anchored-stop-at-top
cff00c9a-79c6-4d70-b322-a811aedfb9a0,MUqWc_cySh8Szk49,High Bar Squat,2026-05-13,2026-05-13T13:48:49+08:00,2026-05-13 13:48,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,Old School,True,5,3,False,32.5,2,2.578,32.47,32.5,32.5,64.95,65.0,65.0,294.0,303.6,597.6,status-top-anchored-stop-at-top
cff00c9a-79c6-4d70-b322-a811aedfb9a0,MUqWc_cySh8Szk49,High Bar Squat,2026-05-13,2026-05-13T13:48:49+08:00,2026-05-13 13:48,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,Old School,True,5,4,False,32.5,2,2.851,32.44,32.5,32.5,64.89,65.0,65.0,301.9,315.8,617.8,status-top-anchored-stop-at-top
cff00c9a-79c6-4d70-b322-a811aedfb9a0,MUqWc_cySh8Szk49,High Bar Squat,2026-05-13,2026-05-13T13:48:49+08:00,2026-05-13 13:48,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,Old School,True,5,5,True,32.5,2,1.035,32.37,32.5,32.5,64.74,65.0,65.0,313.1,0.0,313.1,status-top-anchored-stop-at-top
2bea3a2e-d1c1-48dc-b1e7-b72cd05e3cbf,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-13,2026-05-13T13:51:38+08:00,2026-05-13 13:51,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,TUT Beast,True,1,1,False,17.0,2,1.877,16.63,16.6,17.0,33.26,33.2,34.0,72.0,138.9,210.9,status-top-anchored-stop-at-top
2bea3a2e-d1c1-48dc-b1e7-b72cd05e3cbf,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-13,2026-05-13T13:51:38+08:00,2026-05-13 13:51,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,TUT Beast,True,1,2,False,17.0,2,2.143,16.75,16.7,17.0,33.5,33.4,34.0,145.6,141.7,287.3,status-top-anchored-stop-at-top
2bea3a2e-d1c1-48dc-b1e7-b72cd05e3cbf,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-13,2026-05-13T13:51:38+08:00,2026-05-13 13:51,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,TUT Beast,True,1,3,False,17.0,2,2.055,16.76,16.7,17.0,33.52,33.4,34.0,140.9,142.0,282.9,status-top-anchored-stop-at-top
2bea3a2e-d1c1-48dc-b1e7-b72cd05e3cbf,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-13,2026-05-13T13:51:38+08:00,2026-05-13 13:51,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,TUT Beast,True,1,4,False,17.0,2,2.28,16.68,16.6,17.0,33.37,33.2,34.0,148.4,151.6,300.0,status-top-anchored-stop-at-top
2bea3a2e-d1c1-48dc-b1e7-b72cd05e3cbf,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-13,2026-05-13T13:51:38+08:00,2026-05-13 13:51,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,TUT Beast,True,1,5,True,17.0,2,0.765,16.86,17.0,17.0,33.71,34.0,34.0,152.5,0.0,152.5,status-top-anchored-stop-at-top
dacaea7c-ed9a-4ae1-bf02-12b006d25b33,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-13,2026-05-13T13:52:56+08:00,2026-05-13 13:52,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,TUT Beast,True,2,1,False,17.0,2,1.831,15.93,16.7,17.0,31.85,33.4,34.0,98.6,138.8,237.4,status-top-anchored-stop-at-top
dacaea7c-ed9a-4ae1-bf02-12b006d25b33,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-13,2026-05-13T13:52:56+08:00,2026-05-13 13:52,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,TUT Beast,True,2,2,False,17.0,2,2.325,16.66,16.7,17.0,33.32,33.4,34.0,145.7,145.8,291.5,status-top-anchored-stop-at-top
dacaea7c-ed9a-4ae1-bf02-12b006d25b33,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-13,2026-05-13T13:52:56+08:00,2026-05-13 13:52,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,TUT Beast,True,2,3,False,17.0,2,2.249,16.69,16.6,17.0,33.37,33.2,34.0,148.5,141.6,290.1,status-top-anchored-stop-at-top
dacaea7c-ed9a-4ae1-bf02-12b006d25b33,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-13,2026-05-13T13:52:56+08:00,2026-05-13 13:52,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,TUT Beast,True,2,4,False,17.0,2,2.116,16.76,16.7,17.0,33.53,33.4,34.0,148.3,141.3,289.7,status-top-anchored-stop-at-top
dacaea7c-ed9a-4ae1-bf02-12b006d25b33,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-13,2026-05-13T13:52:56+08:00,2026-05-13 13:52,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,TUT Beast,True,2,5,True,17.0,2,0.598,16.93,17.0,17.0,33.86,34.0,34.0,147.7,0.0,147.7,status-top-anchored-stop-at-top
31535cb5-263a-4330-94e1-f9b87dfc1e20,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-13,2026-05-13T13:55:52+08:00,2026-05-13 13:55,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,TUT Beast,True,3,1,False,17.0,2,1.739,16.41,16.3,17.0,32.81,32.6,34.0,35.7,139.6,175.2,status-top-anchored-stop-at-top
31535cb5-263a-4330-94e1-f9b87dfc1e20,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-13,2026-05-13T13:55:52+08:00,2026-05-13 13:55,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,TUT Beast,True,3,2,False,17.0,2,2.071,16.74,16.7,17.0,33.48,33.4,34.0,142.1,135.1,277.2,status-top-anchored-stop-at-top
31535cb5-263a-4330-94e1-f9b87dfc1e20,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-13,2026-05-13T13:55:52+08:00,2026-05-13 13:55,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,TUT Beast,True,3,3,False,17.0,2,2.101,16.76,16.7,17.0,33.52,33.4,34.0,143.8,149.2,293.0,status-top-anchored-stop-at-top
31535cb5-263a-4330-94e1-f9b87dfc1e20,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-13,2026-05-13T13:55:52+08:00,2026-05-13 13:55,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,TUT Beast,True,3,4,False,17.0,2,1.948,16.76,16.7,17.0,33.52,33.4,34.0,150.6,139.7,290.3,status-top-anchored-stop-at-top
31535cb5-263a-4330-94e1-f9b87dfc1e20,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-13,2026-05-13T13:55:52+08:00,2026-05-13 13:55,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,TUT Beast,True,3,5,True,17.0,2,0.63,16.88,17.0,17.0,33.76,34.0,34.0,141.5,0.0,141.5,status-top-anchored-stop-at-top
4270f796-ad36-41c0-a94e-500f9a4b2140,NmuYV1NROjrd0NaU,Neutral Grip Bench Press,2026-05-13,2026-05-13T13:56:59+08:00,2026-05-13 13:56,b977c0cd-e306-4eef-89e1-0d4f4dbdb89b,stronglift 5x5 A,TUT Beast,True,4,1,False,17.0,2,1.515,16.69,16.7,17.0,33.38,33.4,34.0,58.2,142.8,201.1,status-top-anchored-stop-at-top
